7,65,181,135.002931,774499487.291355,9,91,44.329003,336115624.283796,16,111,57.873784,702595176.088242
7,65,206,155.665954,587757568.540663,0,126,35.195191,339164575.014569,6,155,50.778001,759113626.075693
7,70,199,146.315498,844869590.960900,0,111,32.746851,431307897.028522,2,139,47.957601,989397033.157949
7,61,208,150.988172,751561215.783168,0,139,32.871817,395893813.291329,3,165,47.611271,930646604.207403
7,70,197,158.144005,580103726.581075,4,119,42.979047,246895559.613962,14,148,58.616083,493540771.162016
8,74,209,157.816275,475171163.726781,0,146,34.796837,351562135.327633,4,151,41.785270,754619264.980113
8,68,209,155.966238,538980442.108104,0,133,32.434902,374550138.067686,0,148,40.464325,942088814.825081
8,63,209,153.246819,525141725.108080,0,125,35.772759,386897623.734966,13,161,43.189679,857132532.015471
8,82,197,157.138957,457930319.854243,3,86,34.603996,329644112.988806,10,129,41.467208,771526681.696403
8,71,208,157.844574,477208841.169750,0,143,34.989490,310242775.045258,0,164,42.920617,737079746.566756
8,80,197,156.006191,503500067.353255,3,83,32.177686,323782787.696617,8,117,39.364913,850980825.218504
8,81,192,151.076544,475718671.921739,3,93,39.236137,399090882.921751,16,116,47.305616,690332669.740042
9,69,197,159.106056,642786921.774314,0,98,36.953386,290842407.109869,13,129,72.899351,972585214.954441
9,52,207,156.209776,626411954.011457,0,112,34.138121,314716355.201023,12,143,71.379619,1038794014.317105
9,72,193,152.243600,746472137.312477,2,96,37.636819,447998598.571883,13,124,72.153126,1142762163.106247
9,63,185,143.806580,691346352.581359,0,94,45.767506,235400169.306910,17,132,77.816543,1028557415.812793
9,66,183,146.204830,711582712.621122,4,90,47.113093,209073238.368153,20,133,80.618673,937995420.561579
9,64,185,142.609500,698321315.211755,3,99,44.012382,234331508.070566,17,127,77.734456,966372664.999782
9,80,191,154.681352,710802250.186963,7,78,40.013158,296897692.672983,17,113,73.558704,861151098.972021
10,80,192,159.972409,391969278.153290,7,82,34.425188,340431385.756496,17,116,52.215382,569777993.572989
10,59,206,160.239459,420517744.152655,0,114,33.532065,363097308.149051,0,138,50.696750,611003290.729319
10,70,215,161.009398,376884355.964052,0,130,37.115178,309463170.808446,3,141,54.070894,468020427.927354
10,64,210,156.111622,436672991.254124,0,129,33.135662,397413775.483042,6,142,49.634189,645455028.458566
10,63,186,137.463870,492722826.621562,0,120,42.289537,313623088.904142,16,139,57.761656,504864964.171165
10,65,211,155.029592,455062995.510331,0,131,30.804113,485620419.030218,4,141,47.553670,845374246.223903
10,66,195,158.381608,391638774.783517,1,126,40.866798,336064006.361365,15,152,57.373586,388347374.033639
11,70,211,148.392365,737400317.015281,2,142,37.274994,367476513.474917,7,138,38.012779,917754592.140931
11,67,216,142.308837,830749736.438573,0,144,31.535113,464614712.393814,5,163,36.086579,1282557375.091235
11,68,216,143.130221,824755766.752076,0,145,35.370816,476395593.052346,6,153,39.061058,1148474227.419813
11,62,209,141.770462,717048569.689909,0,136,32.817650,405696928.363660,6,166,34.614790,1115302664.378408
11,62,205,148.482230,709613237.700919,0,127,35.854302,344785315.943105,6,150,39.085041,919669569.053135
11,57,220,145.859063,715562511.450483,0,137,32.673616,399847300.383054,1,158,34.663091,1082194873.931633
11,80,191,150.350736,492637506.488865,11,94,43.859734,286233105.781377,17,113,47.543453,566145957.941221
12,80,192,144.367646,660717235.685457,3,84,28.752324,673977160.774593,17,120,54.054920,1633281320.165794
12,54,202,158.775586,478483581.365992,0,126,33.705849,353702418.737561,2,145,59.102833,645125111.588376
12,68,199,160.899032,452532223.184198,0,121,37.233460,277183700.428876,2,144,63.158039,500323486.474441
12,72,185,147.856592,433268658.960944,6,95,47.057543,220040320.158284,21,126,68.883342,411914425.858987
12,55,202,162.236316,440788410.671129,0,102,36.118831,269646518.831034,1,130,61.179139,483605699.361649
12,68,187,149.285880,424568810.182319,0,96,46.999396,202288872.171010,13,127,68.944054,398256069.489768
12,60,200,159.792205,430041145.613367,0,116,41.085400,247219516.502019,11,142,65.732348,399430891.450863
13,72,204,156.555874,644364629.025710,0,107,33.301416,353643927.988896,1,133,45.116288,945090778.765667
13,80,198,153.786894,585565434.094881,4,79,29.409164,362434511.166967,6,113,41.931053,919823647.013492
13,70,229,153.025010,627124010.040648,0,161,34.408591,350924468.027353,5,178,47.016055,966390946.748691
13,60,216,153.274881,650665262.067744,0,132,31.855163,368380865.169591,3,151,43.459678,1009854424.769944
13,68,208,152.632699,584708481.023111,0,131,32.611897,345616578.965350,10,157,44.514398,956823196.722964
13,67,187,132.497455,643658171.767267,0,115,38.125871,332137328.887898,9,141,48.537751,840321359.643242
13,73,175,130.148607,570175143.267034,10,98,43.445635,304800557.534138,18,119,55.279806,715735540.526921
14,67,224,145.779385,926019033.376126,0,159,36.984428,367435769.989421,1,181,36.617223,823435469.794749
14,67,214,138.289050,910260624.564311,0,113,33.683610,418940458.662335,0,131,34.141193,1005740387.246822
14,80,187,138.887229,915665368.511379,13,86,36.132678,364835990.834343,10,99,36.767893,702658043.681984
14,59,218,138.769181,885571142.342270,0,123,32.449277,457163499.198528,0,143,33.269139,1016284511.095834
14,80,191,141.667515,790792868.118360,12,84,35.654848,310323870.697581,10,115,36.175218,737672337.003296
14,75,203,140.967999,883381050.083974,7,125,33.160119,408866681.864785,2,151,33.311432,990446464.716473
14,73,212,142.749064,829829562.367257,4,112,42.994619,364410911.355750,11,131,42.500917,672268424.524005
15,81,195,161.579904,412029467.039262,5,82,37.104286,305845174.497064,14,114,55.821921,921324670.049399
15,57,210,159.449216,461511764.314373,0,115,34.981093,363203290.509413,6,134,54.890531,974294418.571578
15,61,199,158.987997,443224364.134661,1,109,37.004494,345422543.719968,1,130,57.161525,887327740.225777
15,63,197,157.852374,428554393.334740,0,137,33.341761,355706877.029356,5,142,54.858277,895495889.465402
15,45,216,163.165945,444753289.954479,0,157,36.485809,295934456.907127,1,158,56.593328,812899837.324809
15,57,199,163.622456,436033818.056501,0,123,34.532984,310440821.216890,4,142,56.084507,880326999.233318
15,80,191,158.734381,417528572.008823,8,80,41.388337,320028441.464174,17,111,60.900464,746392519.682652
16,71,213,149.824381,1004459171.853294,0,142,35.504099,314147558.018931,2,157,40.772239,1206736853.771497
16,69,212,146.495853,995352129.234663,0,118,32.077836,375859560.264387,3,137,38.350952,1388362529.615700
16,79,199,149.715233,944311645.917344,10,87,37.744435,314308585.817437,6,104,40.041756,1069176748.333751
16,58,213,142.128443,1111344318.670908,0,114,32.922060,530785425.043257,0,139,42.081828,1745420159.639404
16,52,181,125.027145,1056212415.066385,0,101,38.961450,320367598.083542,10,124,45.922914,1078707263.884923
16,62,184,126.221578,1048114858.838970,0,91,37.582349,329153013.994700,7,121,44.223964,1133279194.617338
16,80,192,142.402908,1073191392.609031,15,79,39.018688,275536696.007322,13,109,46.833482,892986786.979442
17,80,213,129.091240,658014665.880596,8,119,41.667309,441324824.466178,3,123,34.575569,840895001.167207
17,70,198,132.897902,587751898.548575,11,95,39.294596,396153764.783776,5,119,32.249725,888727163.826371
17,80,200,131.157067,620783947.494571,11,119,42.780839,413648566.501970,2,118,36.287294,793501872.593489
17,80,196,126.875985,618618303.513311,7,98,38.123319,441500458.341235,4,119,34.149700,925013330.080447
17,64,191,126.259377,656973448.669416,0,100,38.345092,449330247.985292,5,137,34.401323,988469324.273979
17,60,191,129.191174,600101428.172760,0,102,37.604317,446426013.555821,5,130,33.034325,1032656574.777072
17,80,179,125.886013,629215915.390684,16,91,45.105209,429227168.541699,12,112,41.654680,691130962.579520
18,68,218,145.544138,794273174.870361,0,153,36.457442,410165247.193115,3,159,39.148162,1078178370.609935
18,80,196,145.022349,650027891.000345,7,83,35.380816,348638879.685031,5,113,36.292821,957651231.984246
18,60,206,142.943904,782896964.407790,0,144,37.480254,397650666.795481,6,147,39.950942,1002334741.067504
18,51,206,146.114065,696572292.443653,0,144,35.432191,376201012.466829,0,160,38.003888,1075255516.417736
18,67,208,147.309266,821643167.879302,0,128,37.488492,338199772.035120,2,138,38.189011,978061151.139930
18,57,193,125.368413,798057160.545650,1,103,39.362456,339462493.230045,3,123,41.990124,931164761.045580
18,74,205,144.739076,727780551.567430,10,113,42.375141,309612996.891747,7,114,45.346743,752045372.674375
19,80,205,172.304881,414683070.406479,0,108,35.008229,218145819.547245,15,126,57.846295,556122500.996398
19,67,203,158.507264,477720346.645443,0,135,32.116140,402251424.539646,5,139,49.981994,865987323.648646
19,78,204,159.672370,396044216.292835,0,116,36.536958,339047023.784520,11,142,55.197084,640587482.896780
19,62,226,159.685023,463883610.046732,5,174,34.097041,349077719.573341,13,181,51.324189,738537434.641533
19,71,206,157.871781,467961490.996004,1,123,33.070478,372694422.522380,12,141,51.513085,769170582.308676
19,58,206,159.782704,430331434.692829,0,147,33.011677,344112918.320710,7,151,50.337367,711024395.444178
19,62,190,156.896701,426209229.133842,1,118,40.150082,354646995.295909,16,144,56.233013,587276426.563100
20,80,209,159.295972,379628160.152752,1,106,35.684578,313263675.270378,0,138,43.344725,773524247.781983
20,50,215,146.345488,416063648.386790,0,131,33.850285,407762875.666333,8,170,38.121728,996451244.546236
20,77,207,147.267301,394452560.269903,0,119,36.589009,404399946.970916,7,150,41.874834,861637060.230619
20,70,179,127.259720,426301568.724889,6,104,41.119153,345994138.101313,5,116,45.369868,750602308.026048
20,71,201,151.796893,380554742.314866,0,129,36.550946,353603934.074665,1,140,42.077494,805286298.036758
20,65,206,145.732900,420699482.449637,0,118,33.526692,462406596.476889,2,130,38.026721,1074523934.684552
20,70,198,151.351886,382478967.673463,6,108,42.617935,307574101.975496,10,132,47.387888,562531217.515104
21,80,214,165.155923,456802330.136156,2,94,37.731671,272370874.279145,14,119,46.981519,529571272.652278
21,77,218,153.762250,465440846.365440,0,120,32.723532,375220254.028915,8,151,42.391029,762491231.050125
21,74,201,158.118441,432379408.728151,0,103,38.168591,288386517.684074,1,129,47.555916,513980882.276909
21,70,221,160.270851,446035705.688959,3,101,36.529594,299755741.020969,11,122,43.779001,596110581.276707
21,80,193,155.486083,436493384.101418,6,79,35.493168,305856197.479556,10,102,43.858321,506181879.186883
21,73,210,161.236969,417253465.165329,0,93,36.728562,291252654.285351,3,122,43.098291,596353098.564967
21,70,199,158.134462,396767868.357927,5,102,44.271290,244916676.041196,11,123,51.619042,357079184.104236
22,73,191,113.950838,1010530943.186858,7,101,38.040666,488560040.767516,2,116,33.324911,1016997268.051811
22,79,189,117.366663,871293595.760018,6,108,39.475983,434521136.945619,1,114,32.077418,863930533.127610
22,74,192,114.273906,852822268.353066,3,111,38.912190,473303500.646708,5,132,34.789295,947821907.285577
22,77,194,117.178047,847673256.472531,6,119,38.760511,459912606.213638,1,149,32.689669,970109610.136275
22,74,198,114.227198,873766117.552501,6,121,38.172282,465002628.393586,6,141,33.008463,967504435.338857
22,57,206,117.048999,699247597.326264,0,157,39.292736,377763648.609894,5,175,36.501327,875050192.388712
22,80,180,119.766144,616166951.949675,16,109,48.062345,404944066.670960,12,127,42.406705,632471559.099730
23,81,204,175.756967,481970226.317256,6,77,39.449621,127240050.012963,11,119,63.928258,400463071.872220
23,57,214,158.424482,500717158.099126,0,117,31.770051,403447145.446154,0,156,55.647203,779261424.773670
23,70,200,158.568189,555709698.655656,0,106,35.889567,356597078.080216,0,136,57.167197,729584217.193733
23,52,204,157.022650,508865533.181243,0,136,33.082870,368089308.080747,5,166,55.752213,720069875.420193
23,62,200,161.943391,606347775.468444,0,119,36.132136,299898059.162153,0,142,58.059061,626508167.868915
23,76,181,149.321613,526747049.895563,0,85,47.241179,209866249.280431,16,129,66.493750,499098228.604949
23,69,192,162.989452,511815822.593006,0,110,42.806707,230861350.669682,1,136,62.876066,471122037.359895
24,80,221,134.687053,1396195959.307479,9,99,40.840858,344987204.187770,5,116,34.284872,665589872.759298
24,71,227,123.828238,1296304196.389509,0,135,36.919010,405459303.947648,2,128,32.441335,879427471.217478
24,76,201,119.386048,1414166448.129507,3,114,37.690474,488634984.895150,9,127,34.044056,920407272.139428
24,77,207,129.378436,1279774104.124562,13,108,40.336902,392002114.795977,4,126,33.148541,757805243.329340
24,80,202,121.279481,1535081230.539183,11,93,35.795802,445958986.004228,6,117,32.780012,962074234.955220
24,78,203,127.198708,1124094225.961043,6,150,36.582937,361312608.297226,4,171,31.563299,802905229.743305
24,80,194,130.476920,900233725.848953,19,96,48.089362,319389620.822841,18,111,43.535124,474112312.295966
25,80,192,155.391593,745574439.497111,9,81,40.719236,263730676.357754,9,112,48.181314,676366794.758153
25,62,202,155.552500,654885845.826473,0,119,36.727071,307234745.282530,6,153,48.064776,838963099.623382
25,63,213,154.804757,798477296.351021,0,139,39.761139,292541241.711304,5,149,48.685311,687361854.504368
25,61,212,154.493467,740134588.226805,0,137,37.079502,313477873.054541,3,147,46.892683,808309899.633700
25,51,206,157.527621,719400221.950515,0,135,38.642558,296370383.773594,6,154,48.514772,753844958.909339
25,45,229,159.129555,665723361.379942,0,166,38.253309,274484887.605362,0,179,46.750108,724951864.286054
25,80,199,156.892552,756820699.057627,5,92,40.175072,273296155.308830,11,113,52.782635,632824375.750775
